,observation,action,reward,next_observation,done
730,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   1.  -0.1  0. ]",6,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   1.   1.   0.  -0.1 -0.1]",False
731,"[ 0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   1.   1.   1.   0.  -0.1 -0.1]",1,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   1.  -0.1  0. ]",False
732,"[ 0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   1.  -0.1  0. ]",3,20,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
733,"[ 1.   1.   1.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   3.   0.   1.   1.   0.2 -0.1]",1,-2.0,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 1.  0.  0.  3.  0.  1.  0.2 0. ]",False
734,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 1.  0.  0.  3.  0.  1.  0.2 0. ]",2,-1.7071067811865475,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",False
735,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",7,20,"[0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0.]",True
736,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.1]",1,-2.0,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.2]",False
737,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.  0.2]",5,-1.7071067811865475,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",False
738,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  0.  0.  0.  0.  3.
 0.  0.  0.  0.  0.  0.  0.1 0.1]",7,20,"[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
739,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.
  1.   1.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2 -0.5]",0,-3.0615528128088303,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   1.   0.   0.  -0.1 -0.4]",False
740,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   1.   1.   0.   0.  -0.1 -0.4]",1,-2.58113883008419,"[ 1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   1.   0.   1.   1.   0.  -0.1 -0.3]",False
741,"[ 1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   1.   0.   1.   1.   0.  -0.1 -0.3]",1,-2.118033988749895,"[ 1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   1.   1.   1.   1.   0.   1.   1.  -0.1 -0.2]",False
742,"[ 1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   1.   1.   1.   1.   0.   1.   1.  -0.1 -0.2]",0,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
743,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
744,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
745,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
746,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
747,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
748,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
749,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
750,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
751,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
752,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
753,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
754,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
755,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
756,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",3,-1.5,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",False
757,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.  -0.1]",4,-1.7071067811865475,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",False
758,"[ 0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   1.   1.   0.   1.  -0.1 -0.1]",2,-2.0,"[ 0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.2  0. ]",False
759,"[ 0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   0.   0.   0.   1.   1.   0.  -0.2  0. ]",0,-1.7071067811865475,"[ 1.   0.   0.   1.   1.   1.   0.   0.   3.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   1.   1.  -0.1  0.1]",False
760,"[ 1.   0.   0.   1.   1.   1.   0.   0.   3.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   0.   0.   1.   1.  -0.1  0.1]",4,-2.118033988749895,"[ 1.   0.   0.   3.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.2  0.1]",False
761,"[ 1.   0.   0.   3.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   1.   1.   1.   0.   0.   1.   1.  -0.2  0.1]",5,-1.5,"[ 0.   0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.1  0. ]",False
762,"[ 0.   0.   1.   1.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.1  0. ]",3,20,"[0. 0. 0. 1. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
763,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.3]",7,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
764,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
765,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
766,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
767,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
768,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
769,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
770,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
771,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
772,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
773,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
774,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
775,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
776,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
777,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
778,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
779,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
780,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
781,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
782,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
783,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
784,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
785,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
786,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
787,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
788,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
789,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
790,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
791,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
792,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
793,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
794,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
795,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
796,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
797,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",False
798,"[ 0.   0.   1.   1.   3.   0.   0.   0.   0.   0.   0.   0.   0.   1.
  0.   0.   0.   0.   0.   0.   0.   1.   1.   0.  -0.2  0.2]",1,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
799,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
800,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
801,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
802,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",2,-2.802775637731995,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",False
803,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   1.   1.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   3.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.1  0.2]",False
