,observation,action,reward,next_observation,done
3218,"[ 0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   1.   1.   2.   0.
  1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.6]",0,-3.5495097567963922,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   1.   1.   2.   0.   0.   1.   1.   0.   0.   0.1 -0.5]",False
3219,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  3.  0.  0.  0.2 0. ]",4,-1.5,"[0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.
 0.  0.  0.  0.  0.  0.  0.1 0. ]",False
3220,"[ 0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   1.   1.   2.   0.   0.   1.   1.   0.   0.   0.1 -0.5]",0,-3.23606797749979,"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.2 -0.4]",False
3221,"[0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.
 0.  0.  0.  0.  0.  0.  0.1 0. ]",4,25,"[0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
3222,"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.2 -0.4]",2,-2.58113883008419,"[ 3.   0.   0.   0.   1.   0.   0.   0.   2.   1.   0.   0.   0.   0.
  3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.3]",False
3223,"[ 3.   0.   0.   0.   1.   0.   0.   0.   2.   1.   0.   0.   0.   0.
  3.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.1 -0.3]",1,-2.118033988749895,"[ 0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  3.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.1 -0.2]",False
3224,"[ 0.   3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  3.   3.   0.   0.   1.   0.   0.   0.   0.   1.   0.1 -0.2]",2,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1]",False
3225,"[ 0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   3.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1]",1,25,"[1. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 2. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
3226,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.7 -0.1]",4,-4.041381265149109,"[ 1.   1.   1.   1.   1.   0.   0.   2.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.6 -0.1]",False
3227,"[1.  1.  1.  1.  1.  0.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.  0.
 1.  1.  0.  0.  3.  1.  0.2 0.1]",7,-1.5,"[0.  0.  0.  1.  1.  0.  2.  0.  1.  1.  0.  0.  1.  1.  0.  0.  3.  1.
 1.  0.  0.  0.  1.  1.  0.1 0. ]",False
3228,"[ 0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   0.   0.   0.  -0.2 -0.4]",1,-2.802775637731995,"[ 0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   0.   2.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   0.   0.  -0.2 -0.3]",False
3229,"[ 1.   1.   1.   1.   1.   0.   0.   2.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.6 -0.1]",2,-3.5,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  3.  0.  1.  0.  0.  0.  0.  1.
 1.  0.  0.  0.  2.  0.  0.5 0. ]",False
3230,"[0.  0.  0.  1.  1.  0.  2.  0.  1.  1.  0.  0.  1.  1.  0.  0.  3.  1.
 1.  0.  0.  0.  1.  1.  0.1 0. ]",4,25,"[0. 0. 0. 1. 1. 0. 0. 2. 1. 1. 0. 0. 1. 1. 0. 0. 0. 1. 1. 0. 0. 0. 1. 1.
 0. 0.]",True
3231,"[ 0.   0.   1.   0.   0.   0.   0.   1.   1.   0.   0.   0.   2.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   0.   0.  -0.2 -0.3]",0,-2.118033988749895,"[ 0.   0.   0.   2.   0.   3.   0.   0.   1.   0.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.1 -0.2]",False
3232,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  3.  0.  1.  0.  0.  0.  0.  1.
 1.  0.  0.  0.  2.  0.  0.5 0. ]",4,-10,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  3.  0.  1.  0.  0.  0.  2.  1.
 1.  0.  0.  0.  0.  0.  0.5 0. ]",True
3233,"[ 0.   0.   0.   2.   0.   3.   0.   0.   1.   0.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.1 -0.2]",0,-1.5,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   2.   1.
  0.   0.   0.   2.   1.   0.   0.   0.   0.   0.   0.  -0.1]",False
3234,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   2.   1.
  0.   0.   0.   2.   1.   0.   0.   0.   0.   0.   0.  -0.1]",1,25,"[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
3235,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  1.   1.   0.   0.   0.   1.   0.   2.   0.   0.  -0.5 -0.6]",1,-4.535533905932738,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  0.   1.   1.   0.   0.   0.   1.   0.   2.   0.  -0.5 -0.5]",False
3236,"[ 0.   0.   2.   0.   0.   1.   1.   0.   0.   0.   1.   0.   0.   0.
  1.   1.   0.   0.   0.   0.   0.   0.   0.   0.  -0.7 -0.2]",3,-4.16227766016838,"[ 0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   1.   1.   0.   0.
  1.   0.   2.   0.   0.   1.   1.   0.   0.   0.  -0.6 -0.2]",False
3237,"[ 0.   0.   0.   1.   1.   0.   0.   0.   1.   1.   0.   0.   1.   1.
  0.   0.   0.   1.   1.   0.   0.   0.   1.   1.  -0.1 -0.7]",0,-4.0,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  1.   0.   0.   2.   1.   0.   0.   0.   0.   1.   0.  -0.6]",False
3238,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  0.   1.   1.   0.   0.   0.   1.   0.   2.   0.  -0.5 -0.5]",0,-3.8284271247461903,"[ 0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   1.   1.   2.  -0.4 -0.4]",False
3239,"[ 0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   1.   1.   0.   0.
  1.   0.   2.   0.   0.   1.   1.   0.   0.   0.  -0.6 -0.2]",0,-10,"[ 0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.
  1.   0.   0.   0.   0.   1.   1.   0.   0.   0.  -0.6 -0.2]",True
3240,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   1.   0.   0.   0.   1.
  1.   0.   0.   2.   1.   0.   0.   0.   0.   1.   0.  -0.6]",0,-3.5495097567963922,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   3.   0.   0.   0.
  0.   0.   0.   2.   0.   1.   1.   0.   0.   0.   0.1 -0.5]",False
3241,"[ 0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   1.   1.   2.  -0.4 -0.4]",4,-4.201562118716424,"[ 0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   2.   0.   0.   1.   0.   0.  -0.5 -0.4]",False
3242,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   3.   0.   0.   0.
  0.   0.   0.   2.   0.   1.   1.   0.   0.   0.   0.1 -0.5]",2,-3.0,"[ 1.   1.   1.   1.   1.   0.   3.   0.   2.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.  -0.4]",False
3243,"[ 0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   1.   2.   0.   0.   1.   0.   0.  -0.5 -0.4]",0,-3.5,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   1.   1.  -0.4 -0.3]",False
3244,"[ 1.   1.   1.   1.   1.   0.   3.   0.   2.   0.   0.   0.   0.   0.
  0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.  -0.4]",0,-2.58113883008419,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.1 -0.3]",False
3245,"[ 0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   1.   1.  -0.4 -0.3]",0,-2.802775637731995,"[ 0.   3.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3 -0.2]",False
3246,"[ 1.   1.   1.   1.   1.   1.   1.   1.   1.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   1.   1.   0.   0.1 -0.3]",2,-2.0,"[ 1.   1.   1.   1.   1.   0.   0.   0.   2.   0.   3.   0.   0.   0.
  0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.  -0.2]",False
3247,"[ 0.   3.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3 -0.2]",0,-2.118033988749895,"[ 0.   3.   0.   0.   0.   0.   0.   3.   0.   2.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.2 -0.1]",False
3248,"[ 1.   1.   1.   1.   1.   0.   0.   0.   2.   0.   3.   0.   0.   0.
  0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.  -0.2]",1,-1.5,"[ 1.   1.   1.   1.   1.   3.   0.   0.   0.   3.   0.   3.   2.   0.
  0.   0.   0.   0.   1.   0.   0.   2.   0.   0.   0.  -0.1]",False
3249,"[ 0.   3.   0.   0.   0.   0.   0.   3.   0.   2.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.2 -0.1]",0,-1.5,"[ 1.   1.   1.   1.   1.   1.   0.   3.   0.   0.   1.   0.   3.   2.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.1  0. ]",False
3250,"[ 1.   1.   1.   1.   1.   3.   0.   0.   0.   3.   0.   3.   2.   0.
  0.   0.   0.   0.   1.   0.   0.   2.   0.   0.   0.  -0.1]",1,25,"[1. 1. 1. 1. 1. 0. 3. 0. 0. 0. 0. 0. 2. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0.
 0. 0.]",True
3251,"[ 1.   1.   1.   1.   1.   1.   0.   3.   0.   0.   1.   0.   3.   2.
  1.   0.   0.   2.   0.   1.   0.   0.   0.   0.  -0.1  0. ]",3,25,"[1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 0. 0. 1. 0. 2. 3. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
3252,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   3.   1.   1.   1.   0.2 -0.1]",2,-1.5,"[1.  0.  0.  0.  0.  1.  0.  0.  2.  0.  1.  0.  0.  0.  1.  0.  3.  1.
 1.  1.  0.  0.  1.  0.  0.1 0. ]",False
3253,"[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  0.  0.  1.  1.  0.  0.
 0.  1.  1.  0.  0.  0.  0.7 0.4]",7,-4.354101966249685,"[1.  0.  0.  0.  0.  1.  2.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.6 0.3]",False
3254,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   0.   1.   0.   0.   0.   0.   0.  -0.2  0.3]",5,-2.118033988749895,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.
  0.   2.   0.   0.   1.   0.   0.   0.   1.   1.  -0.1  0.2]",False
3255,"[1.  0.  0.  0.  0.  1.  0.  0.  2.  0.  1.  0.  0.  0.  1.  0.  3.  1.
 1.  1.  0.  0.  1.  0.  0.1 0. ]",4,25,"[1. 0. 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 1. 1. 1. 0. 0. 1. 0. 1. 0. 0. 0. 0.
 0. 0.]",True
3256,"[1.  0.  0.  0.  0.  1.  2.  0.  0.  0.  1.  0.  0.  0.  1.  0.  0.  0.
 0.  1.  0.  0.  0.  0.  0.6 0.3]",7,-3.692582403567252,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.5 0.2]",False
3257,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   0.   0.
  0.   2.   0.   0.   1.   0.   0.   0.   1.   1.  -0.1  0.2]",6,-1.7071067811865475,"[ 0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   2.   0.   0.
  0.   0.   0.   1.   0.   0.   0.   1.   1.   0.  -0.1  0.1]",False
3258,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  0.  0.  0.5 0.2]",7,-3.0615528128088303,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  1.  1.  0.4 0.1]",False
3259,"[ 0.   0.   0.   0.   0.   0.   0.   0.   3.   0.   0.   2.   0.   0.
  0.   0.   0.   1.   0.   0.   0.   1.   1.   0.  -0.1  0.1]",5,25,"[1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 2. 0. 0. 1. 0. 0. 1. 0. 1.
 0. 0.]",True
3260,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.
 0.  0.  0.  0.  1.  1.  0.4 0.1]",7,-2.5,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
 0.  1.  1.  1.  1.  0.  0.3 0. ]",False
3261,"[0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.
 0.  1.  1.  1.  1.  0.  0.3 0. ]",2,-2.118033988749895,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  1.  1.  3.  1.  1.  1.
 1.  0.  1.  0.  3.  0.  0.2 0.1]",False
3262,"[0.  0.  0.  0.  0.  0.  0.  0.  2.  0.  0.  0.  1.  1.  3.  1.  1.  1.
 1.  0.  1.  0.  3.  0.  0.2 0.1]",6,-10,"[0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  0.  1.  1.  3.  1.  1.  1.
 1.  0.  1.  0.  3.  0.  0.2 0.1]",True
3263,"[ 0.   0.   0.   0.   0.   0.   0.   2.   0.   0.   0.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.5  0.1]",5,-3.0,"[ 1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   2.   0.   1.
  0.   2.   0.   0.   1.   1.   1.   1.   1.   1.  -0.4  0. ]",False
3264,"[ 1.   0.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.3  0.7]",6,-4.354101966249685,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.3  0.6]",False
3265,"[ 1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   2.   0.   0.   1.   1.   1.   1.   1.  -0.7 -0.6]",1,-5.301162633521313,"[ 0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  0.   0.   0.   2.   0.   1.   1.   1.   1.   1.  -0.7 -0.5]",False
3266,"[ 1.   0.   0.   0.   1.   0.   0.   0.   0.   1.   0.   2.   0.   1.
  0.   2.   0.   0.   1.   1.   1.   1.   1.   1.  -0.4  0. ]",0,-2.58113883008419,"[ 0.   0.   0.   3.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3  0.1]",False
3267,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.3  0.6]",6,-3.9154759474226504,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.3  0.5]",False
3268,"[ 0.   1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.
  0.   0.   0.   2.   0.   1.   1.   1.   1.   1.  -0.7 -0.5]",0,-4.60555127546399,"[ 0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.6 -0.4]",False
3269,"[ 0.   0.   0.   3.   0.   1.   1.   0.   0.   0.   0.   0.   0.   0.
  0.   2.   0.   2.   0.   0.   0.   0.   0.   0.  -0.3  0.1]",5,-2.0,"[ 0.   0.   3.   0.   1.   0.   0.   3.   0.   1.   1.   0.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2  0. ]",False
3270,"[ 0.   0.   0.   0.   1.   0.   0.   0.   0.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   1.   1.   1.   1.   1.  -0.3  0.5]",5,-3.23606797749979,"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   2.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.4]",False
3271,"[ 0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   0.   0.  -0.6 -0.4]",0,-3.9154759474226504,"[ 1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   2.   0.   0.   0.  -0.5 -0.3]",False
3272,"[ 0.   0.   3.   0.   1.   0.   0.   3.   0.   1.   1.   0.   0.   1.
  0.   2.   0.   0.   1.   0.   0.   0.   0.   1.  -0.2  0. ]",0,-1.7071067811865475,"[ 0.   0.   1.   0.   0.   0.   0.   0.   3.   0.   0.   0.   3.   0.
  1.   1.   0.   2.   0.   0.   0.   0.   0.   0.  -0.1  0.1]",False
3273,"[ 0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.   2.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.4]",6,-2.802775637731995,"[ 0.   0.   0.   0.   0.   0.   2.   1.   1.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.3]",False
3274,"[ 1.   1.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.
  0.   0.   0.   2.   0.   0.   2.   0.   0.   0.  -0.5 -0.3]",0,-3.23606797749979,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   1.   0.   0.   0.   2.   0.  -0.4 -0.2]",False
3275,"[ 0.   0.   1.   0.   0.   0.   0.   0.   3.   0.   0.   0.   3.   0.
  1.   1.   0.   2.   0.   0.   0.   0.   0.   0.  -0.1  0.1]",6,-1.5,"[ 0.   1.   0.   0.   1.   0.   0.   3.   0.   1.   0.   2.   0.   1.
  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1  0. ]",False
3276,"[ 0.   0.   0.   0.   0.   0.   2.   1.   1.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.3]",6,-2.414213562373095,"[ 0.   0.   0.   2.   3.   0.   1.   1.   0.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.2]",False
3277,"[ 0.   0.   1.   0.   0.   0.   1.   1.   0.   0.   0.   0.   0.   0.
  0.   0.   0.   2.   1.   0.   0.   0.   2.   0.  -0.4 -0.2]",5,-3.1213203435596424,"[ 0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   1.   1.  -0.3 -0.3]",False
3278,"[ 0.   1.   0.   0.   1.   0.   0.   3.   0.   1.   0.   2.   0.   1.
  1.   0.   0.   0.   1.   0.   0.   0.   0.   1.  -0.1  0. ]",0,-1.5,"[0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  3.  0.  0.  0.  0.  3.
 0.  1.  1.  0.  0.  0.  0.  0.1]",False
3279,"[ 0.   0.   0.   2.   3.   0.   1.   1.   0.   0.   0.   2.   0.   0.
  0.   0.   0.   0.   0.   0.   0.   0.   0.   0.  -0.2  0.2]",5,-1.7071067811865475,"[ 0.   0.   0.   3.   0.   0.   0.   0.   3.   0.   1.   1.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.1]",False
3280,"[ 0.   0.   0.   0.   0.   0.   1.   0.   0.   0.   1.   1.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   1.   1.  -0.3 -0.3]",3,-2.802775637731995,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.
  1.   1.   2.   0.   0.   0.   0.   0.   0.   0.  -0.2 -0.3]",False
3281,"[0.  0.  1.  1.  0.  0.  0.  1.  0.  0.  0.  0.  3.  0.  0.  0.  0.  3.
 0.  1.  1.  0.  0.  0.  0.  0.1]",6,25,"[0. 1. 1. 0. 1. 0. 1. 0. 0. 1. 0. 2. 0. 1. 0. 0. 3. 0. 1. 1. 2. 0. 0. 1.
 0. 0.]",True
3282,"[ 0.   0.   0.   3.   0.   0.   0.   0.   3.   0.   1.   1.   0.   0.
  0.   2.   0.   0.   0.   0.   0.   0.   0.   0.  -0.1  0.1]",5,25,"[0. 1. 0. 0. 1. 0. 2. 3. 0. 1. 0. 0. 0. 1. 1. 2. 0. 0. 1. 0. 0. 0. 0. 1.
 0. 0.]",True
3283,"[ 0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   0.   0.
  1.   1.   2.   0.   0.   0.   0.   0.   0.   0.  -0.2 -0.3]",0,-2.118033988749895,"[ 0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   2.   0.   0.   1.   1.   0.   0.  -0.1 -0.2]",False
3284,"[ 0.   0.   0.   0.   0.   3.   0.   0.   0.   0.   0.   0.   0.   0.
  0.   0.   1.   2.   0.   0.   1.   1.   0.   0.  -0.1 -0.2]",0,-1.5,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   1.   0.   0.  -0.1]",False
3285,"[ 1.   1.   1.   1.   1.   0.   0.   0.   0.   0.   0.   3.   0.   0.
  0.   0.   0.   2.   0.   0.   0.   0.   1.   0.   0.  -0.1]",2,-1.5,"[ 1.   0.   0.   0.   0.   1.   0.   3.   2.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   1.   1.   0.   0.   1.   1.  -0.1  0. ]",False
3286,"[ 1.   0.   0.   0.   0.   1.   0.   3.   2.   0.   1.   0.   0.   0.
  1.   0.   0.   0.   1.   1.   0.   0.   1.   1.  -0.1  0. ]",0,-1.5,"[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  3.  0.  1.  1.  0.  2.
 0.  1.  1.  0.  0.  0.  0.  0.1]",False
3287,"[1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  1.  3.  0.  1.  1.  0.  2.
 0.  1.  1.  0.  0.  0.  0.  0.1]",6,25,"[1. 1. 1. 1. 1. 1. 0. 0. 0. 0. 1. 2. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 0. 1.
 0. 0.]",True
3288,"[1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  1.  0.  0.  0.  1.  0.  0.  0.
 3.  1.  0.  3.  0.  0.  0.1 0.2]",7,-1.5,"[1.  1.  1.  1.  1.  0.  2.  0.  0.  0.  0.  0.  3.  0.  0.  3.  0.  0.
 0.  0.  0.  0.  1.  1.  0.  0.1]",False
3289,"[ 0.   0.   0.   0.   0.   1.   1.   0.   0.   0.   0.   1.   0.   0.
  0.   1.   1.   0.   0.   1.   1.   1.   0.   0.  -0.2 -0.4]",3,-3.0615528128088303,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.
  0.   1.   2.   0.   0.   0.   1.   1.   0.   0.  -0.1 -0.4]",False
3290,"[ 1.   0.   0.   1.   0.   1.   0.   0.   0.   0.   1.   0.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2  0.8]",6,-4.640054944640259,"[ 0.   0.   1.   0.   0.   0.   0.   0.   0.   0.   0.   2.   0.   0.
  1.   1.   1.   1.   1.   1.   1.   1.   1.   1.  -0.2  0.7]",False
3291,"[1.  1.  1.  1.  1.  0.  2.  0.  0.  0.  0.  0.  3.  0.  0.  3.  0.  0.
 0.  0.  0.  0.  1.  1.  0.  0.1]",6,25,"[1. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 2. 0. 0. 3. 0. 0. 0. 0. 0. 0. 1. 1. 2.
 0. 0.]",True
3292,"[ 3.   0.   0.   0.   0.   0.   0.   0.   0.   0.   1.   1.   0.   0.
  0.   1.   2.   0.   0.   0.   1.   1.   0.   0.  -0.1 -0.4]",0,-2.5,"[ 0.   0.   0.   0.   0.   2.   3.   0.   0.   0.   0.   0.   0.   0.
  0.   1.   1.   2.   0.   0.   0.   1.   0.   0.   0.  -0.3]",False
